metric,k,mean_null,mean_cluster,delta,ci_low,ci_high,perm_p,cohens_d
mutual,20.0,0.3136969008029708,0.1908912878224788,0.122805612980492,,,1.999960000799984e-05,19.22928263695213
mutual,21.0,0.3190243833373504,0.1846439646880432,0.1343804186493071,,,1.999960000799984e-05,19.22928263695213
mutual,22.0,0.3214678376452468,0.1848320510260834,0.1366357866191634,,,1.999960000799984e-05,19.22928263695213
mutual,23.0,0.3133839951142982,0.1831837118017486,0.1302002833125496,,,1.999960000799984e-05,19.22928263695213
mutual,24.0,0.3139612688173006,0.1807369233087278,0.1332243455085728,,,1.999960000799984e-05,19.22928263695213
mutual,25.0,0.3200304144395994,0.1825686834056631,0.1374617310339363,,,1.999960000799984e-05,19.22928263695213
mutual,26.0,0.3131006403377848,0.1829633466267528,0.130137293711032,,,1.999960000799984e-05,19.22928263695213
mutual,27.0,0.3167769866792504,0.1816451970145579,0.1351317896646924,,,1.999960000799984e-05,19.22928263695213
mutual,28.0,0.3086073957901933,0.1845418378742344,0.1240655579159589,,,1.999960000799984e-05,19.22928263695213
mutual,29.0,0.3194660381795855,0.1812827823281514,0.138183255851434,,,1.999960000799984e-05,19.22928263695213
mutual,30.0,0.3148952962157164,0.1831614067220448,0.1317338894936716,,,1.999960000799984e-05,19.22928263695213
mutual,31.0,0.3076732319475266,0.1832997234427514,0.1243735085047751,,,1.999960000799984e-05,19.22928263695213
mutual,32.0,0.3095961840654526,0.1837044352959164,0.1258917487695362,,,1.999960000799984e-05,19.22928263695213
mutual,33.0,0.3396697988229127,0.1810314256236059,0.1586383731993068,,,1.999960000799984e-05,19.22928263695213
mutual,34.0,0.3129748359495719,0.182693427346115,0.1302814086034569,,,1.999960000799984e-05,19.22928263695213
mutual,35.0,0.3224234188075496,0.1822666476977477,0.1401567711098019,,,1.999960000799984e-05,19.22928263695213
mutual,36.0,0.32405426902966,0.1819773153761331,0.1420769536535268,,,1.999960000799984e-05,19.22928263695213
mutual,37.0,0.3138980727132772,0.184222037606978,0.1296760351062991,,,1.999960000799984e-05,19.22928263695213
mutual,38.0,0.2984286938301779,0.1830360297165658,0.115392664113612,,,1.999960000799984e-05,19.22928263695213
mutual,39.0,0.3188779687590763,0.1817160578989393,0.137161910860137,,,1.999960000799984e-05,19.22928263695213
mutual,40.0,0.3066350821839686,0.181776981588927,0.1248581005950416,,,1.999960000799984e-05,19.22928263695213
mutual,41.0,0.306675199757519,0.181943560284277,0.124731639473242,,,1.999960000799984e-05,19.22928263695213
mutual,42.0,0.3242514661251654,0.1830755132893857,0.1411759528357797,,,1.999960000799984e-05,19.22928263695213
mutual,43.0,0.3157113731214143,0.1835386119845948,0.1321727611368194,,,1.999960000799984e-05,19.22928263695213
mutual,44.0,0.3215997027462947,0.1840676503786228,0.1375320523676718,,,1.999960000799984e-05,19.22928263695213
mutual,45.0,0.3282420330801773,0.1804810038431733,0.1477610292370039,,,1.999960000799984e-05,19.22928263695213
mutual,46.0,0.3212501816739255,0.1868806582714465,0.1343695234024789,,,1.999960000799984e-05,19.22928263695213
mutual,47.0,0.3234141598664493,0.1836056153831586,0.1398085444832906,,,1.999960000799984e-05,19.22928263695213
mutual,48.0,0.3194917310253556,0.1825259875990103,0.1369657434263453,,,1.999960000799984e-05,19.22928263695213
mutual,49.0,0.3367720241471588,0.1841482646439634,0.1526237595031954,,,1.999960000799984e-05,19.22928263695213
mutual,50.0,0.3087145002354456,0.1835468615322204,0.1251676387032251,,,1.999960000799984e-05,19.22928263695213
mutual,51.0,0.3259306759477119,0.1859341917577376,0.1399964841899743,,,1.999960000799984e-05,19.22928263695213
mutual,52.0,0.3151568692775758,0.1839567977883561,0.1312000714892197,,,1.999960000799984e-05,19.22928263695213
mutual,53.0,0.3371661376422588,0.1822467121613974,0.1549194254808614,,,1.999960000799984e-05,19.22928263695213
mutual,54.0,0.3084011518356686,0.1825793642943341,0.1258217875413345,,,1.999960000799984e-05,19.22928263695213
mutual,55.0,0.3410752556026992,0.181038230524999,0.1600370250777001,,,1.999960000799984e-05,19.22928263695213
mutual,56.0,0.3240064130121759,0.1827288499020573,0.1412775631101186,,,1.999960000799984e-05,19.22928263695213
mutual,57.0,0.3286690106380814,0.1831382256448211,0.1455307849932602,,,1.999960000799984e-05,19.22928263695213
mutual,58.0,0.3351608900006168,0.182440671597235,0.1527202184033817,,,1.999960000799984e-05,19.22928263695213
mutual,59.0,0.3235176948831422,0.1828277520539897,0.1406899428291524,,,1.999960000799984e-05,19.22928263695213
mutual,60.0,0.3226989217938411,0.1819304185429339,0.1407685032509071,,,1.999960000799984e-05,19.22928263695213
mutual,61.0,0.3047736897748559,0.1813681036832249,0.1234055860916309,,,1.999960000799984e-05,19.22928263695213
mutual,62.0,0.3279955702772927,0.1836267644975313,0.1443688057797614,,,1.999960000799984e-05,19.22928263695213
mutual,63.0,0.3102071579051487,0.183031823000804,0.1271753349043447,,,1.999960000799984e-05,19.22928263695213
mutual,64.0,0.3223590822883714,0.1805641903845332,0.1417948919038381,,,1.999960000799984e-05,19.22928263695213
mutual,65.0,0.3183536652370526,0.1807788784646131,0.1375747867724394,,,1.999960000799984e-05,19.22928263695213
mutual,66.0,0.32725346485592,0.1824612710677337,0.1447921937881863,,,1.999960000799984e-05,19.22928263695213
mutual,67.0,0.3166303317285799,0.183089978879395,0.1335403528491849,,,1.999960000799984e-05,19.22928263695213
mutual,68.0,0.3274314486754593,0.1835851259178559,0.1438463227576034,,,1.999960000799984e-05,19.22928263695213
mutual,69.0,0.3159299808258618,0.1833119733278266,0.1326180074980352,,,1.999960000799984e-05,19.22928263695213
mutual,70.0,0.3118063208473771,0.1834994309869453,0.1283068898604317,,,1.999960000799984e-05,19.22928263695213
mutual,71.0,0.3131226436145979,0.1813394025629422,0.1317832410516557,,,1.999960000799984e-05,19.22928263695213
mutual,72.0,0.3202512089322353,0.180770571542687,0.1394806373895482,,,1.999960000799984e-05,19.22928263695213
mutual,73.0,0.300938867558969,0.1824363406686772,0.1185025268902917,,,1.999960000799984e-05,19.22928263695213
mutual,74.0,0.3252449412422902,0.1816366853169022,0.143608255925388,,,1.999960000799984e-05,19.22928263695213
mutual,75.0,0.3142579079592125,0.1838700125931338,0.1303878953660786,,,1.999960000799984e-05,19.22928263695213
mutual,76.0,0.3358749455249232,0.1806103308709717,0.1552646146539515,,,1.999960000799984e-05,19.22928263695213
mutual,77.0,0.3250912435490183,0.184311354540642,0.1407798890083762,,,1.999960000799984e-05,19.22928263695213
mutual,78.0,0.3038379752268961,0.1832154547759063,0.1206225204509897,,,1.999960000799984e-05,19.22928263695213
mutual,79.0,0.3215947602854803,0.1839730002753553,0.137621760010125,,,1.999960000799984e-05,19.22928263695213
mutual,80.0,0.331588579949238,0.1824892252410468,0.1490993547081912,,,1.999960000799984e-05,19.22928263695213
mutual,81.0,0.3244802927210914,0.1832775550770235,0.1412027376440678,,,1.999960000799984e-05,19.22928263695213
mutual,82.0,0.3202025612103497,0.1831777598424679,0.1370248013678818,,,1.999960000799984e-05,19.22928263695213
mutual,83.0,0.312056359879627,0.184652198797253,0.1274041610823739,,,1.999960000799984e-05,19.22928263695213
mutual,84.0,0.3187368484926863,0.1840418572693902,0.134694991223296,,,1.999960000799984e-05,19.22928263695213
mutual,85.0,0.3093176744789124,0.1827348190516713,0.1265828554272411,,,1.999960000799984e-05,19.22928263695213
mutual,86.0,0.3170637562458469,0.1822598500870741,0.1348039061587727,,,1.999960000799984e-05,19.22928263695213
mutual,87.0,0.3121933636054596,0.1830571204343215,0.129136243171138,,,1.999960000799984e-05,19.22928263695213
mutual,88.0,0.3252175698015541,0.1849402458997754,0.1402773239017787,,,1.999960000799984e-05,19.22928263695213
mutual,89.0,0.3015720572421536,0.18195868611797,0.1196133711241835,,,1.999960000799984e-05,19.22928263695213
mutual,90.0,0.320157417030868,0.1825719750960665,0.1375854419348014,,,1.999960000799984e-05,19.22928263695213
mutual,91.0,0.3283919664065958,0.1819953741886807,0.1463965922179151,,,1.999960000799984e-05,19.22928263695213
mutual,92.0,0.311864950317647,0.1847774917563215,0.1270874585613254,,,1.999960000799984e-05,19.22928263695213
mutual,93.0,0.3177009171970016,0.1849953363323692,0.1327055808646323,,,1.999960000799984e-05,19.22928263695213
mutual,94.0,0.3135980006684069,0.1828690231613584,0.1307289775070484,,,1.999960000799984e-05,19.22928263695213
mutual,95.0,0.3369740095715582,0.1863637825954812,0.1506102269760769,,,1.999960000799984e-05,19.22928263695213
mutual,96.0,0.3040912036286152,0.1825300414131684,0.1215611622154467,,,1.999960000799984e-05,19.22928263695213
mutual,97.0,0.30265011022702,0.1837322246250292,0.1189178856019908,,,1.999960000799984e-05,19.22928263695213
mutual,98.0,0.3138827478928437,0.1817317057029731,0.1321510421898706,,,1.999960000799984e-05,19.22928263695213
mutual,99.0,0.3273702920790607,0.1838603009317118,0.1435099911473489,,,1.999960000799984e-05,19.22928263695213
mutual,100.0,0.3264513064555837,0.1833794062676398,0.1430719001879438,,,1.999960000799984e-05,19.22928263695213
mutual,101.0,0.3293321842810223,0.1850045810043084,0.1443276032767138,,,1.999960000799984e-05,19.22928263695213
mutual,102.0,0.3003819654752914,0.183149573332529,0.1172323921427623,,,1.999960000799984e-05,19.22928263695213
mutual,103.0,0.32106959504068,0.1813607266534505,0.1397088683872294,,,1.999960000799984e-05,19.22928263695213
mutual,104.0,0.3038301793732668,0.1846112529063101,0.1192189264669566,,,1.999960000799984e-05,19.22928263695213
mutual,105.0,0.3226433842304449,0.184624399835725,0.1380189843947198,,,1.999960000799984e-05,19.22928263695213
mutual,106.0,0.3175010732832682,0.1835309601034762,0.133970113179792,,,1.999960000799984e-05,19.22928263695213
mutual,107.0,0.3306423041131034,0.1817968772504444,0.148845426862659,,,1.999960000799984e-05,19.22928263695213
mutual,108.0,0.3328907111129632,0.1813207177333828,0.1515699933795804,,,1.999960000799984e-05,19.22928263695213
mutual,109.0,0.3043282440181046,0.1820490916793341,0.1222791523387704,,,1.999960000799984e-05,19.22928263695213
mutual,110.0,0.3079653037720664,0.1806704030805484,0.1272949006915179,,,1.999960000799984e-05,19.22928263695213
mutual,111.0,0.3278340180956832,0.1808308532225855,0.1470031648730977,,,1.999960000799984e-05,19.22928263695213
mutual,112.0,0.3295338006665486,0.1838437609861404,0.1456900396804082,,,1.999960000799984e-05,19.22928263695213
mutual,113.0,0.3063923539240569,0.1828387647685566,0.1235535891555002,,,1.999960000799984e-05,19.22928263695213
mutual,114.0,0.3285689882628883,0.1921904025484859,0.1363785857144024,,,1.999960000799984e-05,19.22928263695213
mutual,115.0,0.3081524488994085,0.1848453565656647,0.1233070923337437,,,1.999960000799984e-05,19.22928263695213
mutual,116.0,0.2990177418390125,0.19168822194923,0.1073295198897824,,,1.999960000799984e-05,19.22928263695213
mutual,117.0,0.3214275629228285,0.1831653666281296,0.1382621962946988,,,1.999960000799984e-05,19.22928263695213
mutual,118.0,0.3119607627227596,0.185162108516988,0.1267986542057715,,,1.999960000799984e-05,19.22928263695213
mutual,119.0,0.3220957505532951,0.1811713703858752,0.1409243801674199,,,1.999960000799984e-05,19.22928263695213
mutual,120.0,0.3116503019908096,0.1844149143797409,0.1272353876110686,,,1.999960000799984e-05,19.22928263695213
mutual,121.0,0.3314936919444867,0.1828631706432057,0.148630521301281,,,1.999960000799984e-05,19.22928263695213
mutual,122.0,0.3257683470473436,0.1834106823653304,0.1423576646820131,,,1.999960000799984e-05,19.22928263695213
mutual,123.0,0.3356314094641056,0.1834933336046996,0.152138075859406,,,1.999960000799984e-05,19.22928263695213
mutual,124.0,0.3189793669285907,0.1837621325524017,0.135217234376189,,,1.999960000799984e-05,19.22928263695213
mutual,125.0,0.3181464642188911,0.1836470953983349,0.1344993688205562,,,1.999960000799984e-05,19.22928263695213
mutual,126.0,0.3380750692139032,0.1808482374683266,0.1572268317455765,,,1.999960000799984e-05,19.22928263695213
mutual,127.0,0.3048213209821971,0.1834255465181296,0.1213957744640675,,,1.999960000799984e-05,19.22928263695213
mutual,128.0,0.3265636660663527,0.1831087370687407,0.143454928997612,,,1.999960000799984e-05,19.22928263695213
mutual,129.0,0.3075735677151708,0.1809154176128779,0.1266581501022928,,,1.999960000799984e-05,19.22928263695213
mutual,130.0,0.3191511323934747,0.1816984502637638,0.1374526821297108,,,1.999960000799984e-05,19.22928263695213
mutual,131.0,0.325616739723418,0.182511537810591,0.1431052019128269,,,1.999960000799984e-05,19.22928263695213
mutual,132.0,0.3272818860869443,0.1835144732353081,0.1437674128516362,,,1.999960000799984e-05,19.22928263695213
mutual,133.0,0.323254455967167,0.1852418658126288,0.1380125901545382,,,1.999960000799984e-05,19.22928263695213
mutual,134.0,0.3193573880476649,0.1814012404880111,0.1379561475596538,,,1.999960000799984e-05,19.22928263695213
mutual,135.0,0.327367657201057,0.1832761595685396,0.1440914976325174,,,1.999960000799984e-05,19.22928263695213
mutual,136.0,0.3188831763545046,0.1861280893072946,0.13275508704721,,,1.999960000799984e-05,19.22928263695213
mutual,137.0,0.298279934317812,0.1839298240518099,0.1143501102660021,,,1.999960000799984e-05,19.22928263695213
mutual,138.0,0.3129793252458688,0.1808638125296472,0.1321155127162216,,,1.999960000799984e-05,19.22928263695213
mutual,139.0,0.3247582820825807,0.1807154966076668,0.1440427854749139,,,1.999960000799984e-05,19.22928263695213
mutual,140.0,0.3177838478952309,0.181891037187366,0.1358928107078649,,,1.999960000799984e-05,19.22928263695213
mutual,141.0,0.32199465810613,0.1844951709777613,0.1374994871283687,,,1.999960000799984e-05,19.22928263695213
mutual,142.0,0.3113801101350475,0.180749911500474,0.1306301986345734,,,1.999960000799984e-05,19.22928263695213
mutual,143.0,0.3181025383299873,0.1814009275433711,0.1367016107866162,,,1.999960000799984e-05,19.22928263695213
mutual,144.0,0.316875258966119,0.183558479634205,0.133316779331914,,,1.999960000799984e-05,19.22928263695213
mutual,145.0,0.3301897279597509,0.1841646213224101,0.1460251066373407,,,1.999960000799984e-05,19.22928263695213
mutual,146.0,0.3120846604360837,0.1843206207096031,0.1277640397264805,,,1.999960000799984e-05,19.22928263695213
mutual,147.0,0.3197018887862587,0.1819305892698924,0.1377712995163663,,,1.999960000799984e-05,19.22928263695213
mutual,148.0,0.3355314102752957,0.1827091196373233,0.1528222906379723,,,1.999960000799984e-05,19.22928263695213
mutual,149.0,0.3146547479651426,0.1831853198756911,0.1314694280894515,,,1.999960000799984e-05,19.22928263695213
mutual,150.0,0.3347864012439507,0.187433576219534,0.1473528250244167,,,1.999960000799984e-05,19.22928263695213
mutual,151.0,0.3246307536150608,0.1828992758810357,0.141731477734025,,,1.999960000799984e-05,19.22928263695213
mutual,152.0,0.3271524968166471,0.1850755239104335,0.1420769729062135,,,1.999960000799984e-05,19.22928263695213
mutual,153.0,0.3241465960308748,0.1827898751707919,0.1413567208600829,,,1.999960000799984e-05,19.22928263695213
mutual,154.0,0.3169576875663218,0.1827791524951473,0.1341785350711744,,,1.999960000799984e-05,19.22928263695213
mutual,155.0,0.327562450651821,0.1824251572567383,0.1451372933950826,,,1.999960000799984e-05,19.22928263695213
mutual,156.0,0.3321914248888335,0.1825554932831516,0.1496359316056819,,,1.999960000799984e-05,19.22928263695213
mutual,157.0,0.3130951839211906,0.1859934983738201,0.1271016855473705,,,1.999960000799984e-05,19.22928263695213
mutual,158.0,0.3116046236388368,0.1811491854830573,0.1304554381557794,,,1.999960000799984e-05,19.22928263695213
mutual,159.0,0.3279084620322992,0.18382524339322,0.1440832186390791,,,1.999960000799984e-05,19.22928263695213
mutual,160.0,0.3326388552282167,0.1786586350878181,0.1539802201403986,,,1.999960000799984e-05,19.22928263695213
mutual,161.0,0.3379822739044801,0.1843130402864591,0.1536692336180209,,,1.999960000799984e-05,19.22928263695213
mutual,162.0,0.3095647761126172,0.1836257498778884,0.1259390262347287,,,1.999960000799984e-05,19.22928263695213
mutual,163.0,0.3209704599065716,0.1820213044072434,0.1389491554993281,,,1.999960000799984e-05,19.22928263695213
mutual,164.0,0.320341816795971,0.1816705276717335,0.1386712891242375,,,1.999960000799984e-05,19.22928263695213
mutual,165.0,0.3201165050870941,0.1813727089956359,0.1387437960914582,,,1.999960000799984e-05,19.22928263695213
mutual,166.0,0.3169285370286315,0.1810493471404128,0.1358791898882187,,,1.999960000799984e-05,19.22928263695213
mutual,167.0,0.3124620227267047,0.1815575140001137,0.130904508726591,,,1.999960000799984e-05,19.22928263695213
mutual,168.0,0.3147669764188737,0.1809373490662937,0.13382962735258,,,1.999960000799984e-05,19.22928263695213
mutual,169.0,0.3130811428792601,0.1823318134891932,0.1307493293900669,,,1.999960000799984e-05,19.22928263695213
mutual,170.0,0.3089370320132474,0.1823543788830717,0.1265826531301757,,,1.999960000799984e-05,19.22928263695213
mutual,171.0,0.3117283689428321,0.1832779626247582,0.1284504063180739,,,1.999960000799984e-05,19.22928263695213
mutual,172.0,0.3197537751399628,0.1821188159340168,0.1376349592059459,,,1.999960000799984e-05,19.22928263695213
mutual,173.0,0.3094115718001619,0.1813293977685383,0.1280821740316235,,,1.999960000799984e-05,19.22928263695213
mutual,174.0,0.3315489215466409,0.1831362295410974,0.1484126920055435,,,1.999960000799984e-05,19.22928263695213
mutual,175.0,0.3314940146780822,0.1833626085940763,0.1481314060840059,,,1.999960000799984e-05,19.22928263695213
mutual,176.0,0.3173825626020161,0.1814059124534845,0.1359766501485316,,,1.999960000799984e-05,19.22928263695213
mutual,177.0,0.3057633146192275,0.1813067513213038,0.1244565632979237,,,1.999960000799984e-05,19.22928263695213
mutual,178.0,0.3017980774248553,0.1808171161093675,0.1209809613154877,,,1.999960000799984e-05,19.22928263695213
mutual,179.0,0.3291958870992439,0.1847979106966799,0.144397976402564,,,1.999960000799984e-05,19.22928263695213
mutual,180.0,0.3129291126712554,0.1823329181476417,0.1305961945236137,,,1.999960000799984e-05,19.22928263695213
mutual,181.0,0.3139914765189273,0.1828161582040761,0.1311753183148511,,,1.999960000799984e-05,19.22928263695213
mutual,182.0,0.3221905089936323,0.182512134545914,0.1396783744477182,,,1.999960000799984e-05,19.22928263695213
mutual,183.0,0.3179382614015569,0.1843542936541236,0.1335839677474333,,,1.999960000799984e-05,19.22928263695213
mutual,184.0,0.3316976766328618,0.1845310910165784,0.1471665856162834,,,1.999960000799984e-05,19.22928263695213
mutual,185.0,0.3239103718678604,0.1801213228810558,0.1437890489868045,,,1.999960000799984e-05,19.22928263695213
mutual,186.0,0.3224439331232396,0.1838227480387819,0.1386211850844577,,,1.999960000799984e-05,19.22928263695213
mutual,187.0,0.3038385264497139,0.1829885281511807,0.1208499982985331,,,1.999960000799984e-05,19.22928263695213
mutual,188.0,0.3155441391843736,0.1823993165225447,0.1331448226618288,,,1.999960000799984e-05,19.22928263695213
mutual,189.0,0.3362488389552006,0.1830002531576097,0.1532485857975908,,,1.999960000799984e-05,19.22928263695213
mutual,190.0,0.3126488231057648,0.181812741343235,0.1308360817625297,,,1.999960000799984e-05,19.22928263695213
mutual,191.0,0.3276755785931708,0.1823303887784184,0.1453451898147524,,,1.999960000799984e-05,19.22928263695213
mutual,192.0,0.3119886396742538,0.1777314577414749,0.1342571819327788,,,1.999960000799984e-05,19.22928263695213
mutual,193.0,0.3263091804147231,0.1814958682180241,0.1448133121966989,,,1.999960000799984e-05,19.22928263695213
mutual,194.0,0.3298298592278956,0.1842403963262509,0.1455894629016446,,,1.999960000799984e-05,19.22928263695213
mutual,195.0,0.3255618106286539,0.1847162709821869,0.140845539646467,,,1.999960000799984e-05,19.22928263695213
mutual,196.0,0.3150674532864486,0.1837160583132847,0.1313513949731638,,,1.999960000799984e-05,19.22928263695213
mutual,197.0,0.3223027858568463,0.1815683971296723,0.1407343887271739,,,1.999960000799984e-05,19.22928263695213
mutual,198.0,0.3260495336261532,0.1834485842007769,0.1426009494253763,,,1.999960000799984e-05,19.22928263695213
mutual,199.0,0.3235335941567017,0.1839873033036996,0.139546290853002,,,1.999960000799984e-05,19.22928263695213
mutual,200.0,0.336161611337464,0.1820789812672408,0.1540826300702231,,,1.999960000799984e-05,19.22928263695213
mutual,201.0,0.3213681695315717,0.1861583051849272,0.1352098643466445,,,1.999960000799984e-05,19.22928263695213
mutual,202.0,0.3277602638219098,0.1823512127879896,0.1454090510339202,,,1.999960000799984e-05,19.22928263695213
mutual,203.0,0.3298954340142676,0.185043011691155,0.1448524223231126,,,1.999960000799984e-05,19.22928263695213
mutual,204.0,0.3195611129296722,0.1826197906479911,0.136941322281681,,,1.999960000799984e-05,19.22928263695213
mutual,205.0,0.3387197332291116,0.1867813045838938,0.1519384286452177,,,1.999960000799984e-05,19.22928263695213
mutual,206.0,0.3158796919829306,0.1809663585601463,0.1349133334227842,,,1.999960000799984e-05,19.22928263695213
mutual,207.0,0.3336034141816524,0.1806266238445647,0.1529767903370877,,,1.999960000799984e-05,19.22928263695213
mutual,208.0,0.3235038530923824,0.1839173525056391,0.1395865005867432,,,1.999960000799984e-05,19.22928263695213
mutual,209.0,0.3222695961567363,0.1829899624081975,0.1392796337485387,,,1.999960000799984e-05,19.22928263695213
mutual,210.0,0.3308346484467362,0.1835423110972182,0.147292337349518,,,1.999960000799984e-05,19.22928263695213
mutual,211.0,0.3181875444345748,0.180307400490063,0.1378801439445117,,,1.999960000799984e-05,19.22928263695213
mutual,212.0,0.3237172460914215,0.1804011401318611,0.1433161059595604,,,1.999960000799984e-05,19.22928263695213
mutual,213.0,0.3114518747229409,0.1841231118139645,0.1273287629089763,,,1.999960000799984e-05,19.22928263695213
mutual,214.0,0.3166952998928183,0.1831616652480001,0.1335336346448182,,,1.999960000799984e-05,19.22928263695213
mutual,215.0,0.3116333517897011,0.1827016146141334,0.1289317371755677,,,1.999960000799984e-05,19.22928263695213
mutual,216.0,0.3420152057504741,0.1827912682938328,0.1592239374566413,,,1.999960000799984e-05,19.22928263695213
mutual,217.0,0.3302098601764161,0.1807262340263302,0.1494836261500859,,,1.999960000799984e-05,19.22928263695213
mutual,218.0,0.3159242448829638,0.1843065311774667,0.131617713705497,,,1.999960000799984e-05,19.22928263695213
mutual,219.0,0.3203705909194859,0.1836174237088297,0.1367531672106562,,,1.999960000799984e-05,19.22928263695213
mutual,220.0,0.3264624775225492,0.1829269815345914,0.1435354959879577,,,1.999960000799984e-05,19.22928263695213
mutual,221.0,0.3141193980098541,0.1811252310669555,0.1329941669428986,,,1.999960000799984e-05,19.22928263695213
mutual,222.0,0.3005746206811357,0.1808065758643801,0.1197680448167556,,,1.999960000799984e-05,19.22928263695213
mutual,223.0,0.3131738060889031,0.1825708394779158,0.1306029666109873,,,1.999960000799984e-05,19.22928263695213
mutual,224.0,0.3244424838139215,0.1816255105074961,0.1428169733064253,,,1.999960000799984e-05,19.22928263695213
mutual,225.0,0.3280500706408308,0.1840220439582053,0.1440280266826255,,,1.999960000799984e-05,19.22928263695213
mutual,226.0,0.3180276222683999,0.1843309236720345,0.1336966985963654,,,1.999960000799984e-05,19.22928263695213
mutual,227.0,0.3249292575611162,0.180956431542827,0.1439728260182891,,,1.999960000799984e-05,19.22928263695213
mutual,228.0,0.3270679057499505,0.1811490723766935,0.145918833373257,,,1.999960000799984e-05,19.22928263695213
mutual,229.0,0.32624567640607,0.1812722880724535,0.1449733883336165,,,1.999960000799984e-05,19.22928263695213
mutual,230.0,0.3175229022710064,0.182636238955447,0.1348866633155594,,,1.999960000799984e-05,19.22928263695213
mutual,231.0,0.3169004157967343,0.1824453959315158,0.1344550198652184,,,1.999960000799984e-05,19.22928263695213
mutual,232.0,0.3130933616426412,0.1821539773621278,0.1309393842805133,,,1.999960000799984e-05,19.22928263695213
mutual,233.0,0.3254667526395223,0.18348503633528,0.1419817163042422,,,1.999960000799984e-05,19.22928263695213
mutual,234.0,0.3262660110791738,0.1797952627098558,0.146470748369318,,,1.999960000799984e-05,19.22928263695213
mutual,235.0,0.3254955119047423,0.1826223586716741,0.1428731532330682,,,1.999960000799984e-05,19.22928263695213
mutual,236.0,0.3194348969376689,0.183258535652079,0.1361763612855898,,,1.999960000799984e-05,19.22928263695213
mutual,237.0,0.3275581837072707,0.1819265945525996,0.145631589154671,,,1.999960000799984e-05,19.22928263695213
mutual,238.0,0.3056463675221709,0.1837196953821031,0.1219266721400678,,,1.999960000799984e-05,19.22928263695213
mutual,239.0,0.2982610012368971,0.1819649915689089,0.1162960096679881,,,1.999960000799984e-05,19.22928263695213
mutual,240.0,0.333170061113465,0.1804355606830523,0.1527345004304126,,,1.999960000799984e-05,19.22928263695213
mutual,241.0,0.3163600400124665,0.1806498485914002,0.1357101914210662,,,1.999960000799984e-05,19.22928263695213
mutual,242.0,0.3074974131572668,0.1847396254275993,0.1227577877296675,,,1.999960000799984e-05,19.22928263695213
mutual,243.0,0.3340041404685144,0.1828612905913352,0.1511428498771792,,,1.999960000799984e-05,19.22928263695213
mutual,244.0,0.3320371122878823,0.1810029191716868,0.1510341931161954,,,1.999960000799984e-05,19.22928263695213
mutual,245.0,0.3404444885692853,0.180602103554409,0.1598423850148762,,,1.999960000799984e-05,19.22928263695213
mutual,246.0,0.3153987979160774,0.1809969313873971,0.1344018665286803,,,1.999960000799984e-05,19.22928263695213
mutual,247.0,0.3106476225554104,0.1868962569057413,0.1237513656496691,,,1.999960000799984e-05,19.22928263695213
mutual,248.0,0.3235026932229855,0.1850112472249147,0.1384914459980707,,,1.999960000799984e-05,19.22928263695213
mutual,249.0,0.3273485093337016,0.18314492144666,0.1442035878870416,,,1.999960000799984e-05,19.22928263695213
mutual,250.0,0.333091694077774,0.1804823469226602,0.1526093471551138,,,1.999960000799984e-05,19.22928263695213
mutual,251.0,0.3411841050570987,0.1842612923034069,0.1569228127536917,,,1.999960000799984e-05,19.22928263695213
mutual,252.0,0.3235975840803818,0.1833743882316327,0.1402231958487491,,,1.999960000799984e-05,19.22928263695213
mutual,253.0,0.3210355803053843,0.1824901149675788,0.1385454653378054,,,1.999960000799984e-05,19.22928263695213
mutual,254.0,0.3358767949340941,0.1827390977166293,0.1531376972174648,,,1.999960000799984e-05,19.22928263695213
mutual,255.0,0.350520373856593,0.1806995385819087,0.1698208352746842,,,1.999960000799984e-05,19.22928263695213
mutual,256.0,0.3283243387504553,0.1845053552089661,0.1438189835414891,,,1.999960000799984e-05,19.22928263695213
mutual,257.0,0.322647397783548,0.1832232900981447,0.1394241076854032,,,1.999960000799984e-05,19.22928263695213
mutual,258.0,0.32990268264219,0.184469637997504,0.1454330446446859,,,1.999960000799984e-05,19.22928263695213
mutual,259.0,0.326935084776171,0.1841384616167981,0.1427966231593728,,,1.999960000799984e-05,19.22928263695213
mutual,260.0,0.3160550686081897,0.1814088127896012,0.1346462558185885,,,1.999960000799984e-05,19.22928263695213
mutual,261.0,0.3229828029334536,0.1842268271560515,0.1387559757774021,,,1.999960000799984e-05,19.22928263695213
mutual,262.0,0.3241451664128075,0.1841319283644511,0.1400132380483563,,,1.999960000799984e-05,19.22928263695213
mutual,263.0,0.3323040563028259,0.1814208503682297,0.1508832059345962,,,1.999960000799984e-05,19.22928263695213
mutual,264.0,0.3263741820371009,0.1830515580005259,0.143322624036575,,,1.999960000799984e-05,19.22928263695213
mutual,265.0,0.3280546406297492,0.1811406734829028,0.1469139671468464,,,1.999960000799984e-05,19.22928263695213
mutual,266.0,0.326651427040653,0.1810844844983667,0.1455669425422862,,,1.999960000799984e-05,19.22928263695213
mutual,267.0,0.3159352625137261,0.182097626835623,0.133837635678103,,,1.999960000799984e-05,19.22928263695213
mutual,268.0,0.3175557173428627,0.1839387768614631,0.1336169404813995,,,1.999960000799984e-05,19.22928263695213
mutual,269.0,0.3159293496818147,0.1834237129321334,0.1325056367496812,,,1.999960000799984e-05,19.22928263695213
